name,pokedex_number,abilities,,,typing,,hp,attack,defense,special_attack,special_defense,speed,height,weight,genus,gen_introduced,female_rate,genderless,baby_pokemon,legendary,mythical,is_default,forms_switchable,base_experience,capture_rate,egg_groups,,egg_cycles,base_happiness,can_evolve,evolves_from,primary_color,shape
Medicham,308,Pure Power,Telepathy,,Fighting,Psychic,60,60,75,60,75,80,13,315,Meditate Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,144,90,Human-Like,,20,70,FALSE,Meditite,Red,Humanoid
Medicham Mega,308,Pure Power,,,Fighting,Psychic,60,100,85,80,85,100,13,315,Meditate Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,179,90,Human-Like,,20,70,FALSE,Meditite,Red,Humanoid
Electrike,309,Static,Lightning Rod,Minus,Electric,,40,45,40,65,40,65,6,152,Lightning Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,59,120,Field,,20,70,TRUE,,Green,Quadruped
Manectric,310,Static,Lightning Rod,Minus,Electric,,70,75,60,105,60,105,15,402,Discharge Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,166,45,Field,,20,70,FALSE,Electrike,Yellow,Quadruped
Manectric Mega,310,Intimidate,,,Electric,,70,75,80,135,80,135,18,440,Discharge Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,201,45,Field,,20,70,FALSE,Electrike,Yellow,Quadruped
Plusle,311,Plus,Lightning Rod,,Electric,,60,50,40,85,75,95,4,42,Cheering Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,200,Fairy,,20,70,FALSE,,Yellow,Upright
Minun,312,Minus,Volt Absorb,,Electric,,60,40,50,75,85,95,4,42,Cheering Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,200,Fairy,,20,70,FALSE,,Yellow,Upright
Volbeat,313,Illuminate,Swarm,Prankster,Bug,,65,73,75,47,85,85,7,177,Firefly Pokémon,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,151,150,Bug,Human-Like,15,70,FALSE,,Gray,Upright
Illumise,314,Oblivious,Tinted Lens,Prankster,Bug,,65,47,75,73,85,85,6,177,Firefly Pokémon,3,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,151,150,Bug,Human-Like,15,70,FALSE,,Purple,Humanoid
Roselia,315,Natural Cure,Poison Point,Leaf Guard,Grass,Poison,50,60,45,100,80,65,3,20,Thorn Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,140,150,Fairy,Grass,20,70,TRUE,Budew,Green,Humanoid
Gulpin,316,Liquid Ooze,Sticky Hold,Gluttony,Poison,,70,43,53,43,53,40,4,103,Stomach Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,225,Amorphous,,20,70,TRUE,,Green,Arms
Swalot,317,Liquid Ooze,Sticky Hold,Gluttony,Poison,,100,73,83,73,83,55,17,800,Poison Bag Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,163,75,Amorphous,,20,70,FALSE,Gulpin,Purple,Arms
Carvanha,318,Rough Skin,Speed Boost,,Water,Dark,45,90,20,65,20,65,8,208,Savage Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,225,Water 2,,20,35,TRUE,,Red,Fish
Sharpedo,319,Rough Skin,Speed Boost,,Water,Dark,70,120,40,95,40,95,18,888,Brutal Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,161,60,Water 2,,20,35,FALSE,Carvanha,Blue,Fish
Sharpedo Mega,319,Strong Jaw,,,Water,Dark,70,140,70,110,65,105,25,1303,Brutal Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,196,60,Water 2,,20,35,FALSE,Carvanha,Blue,Fish
Wailmer,320,Water Veil,Oblivious,Pressure,Water,,130,70,35,70,35,60,20,1300,Ball Whale Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,80,125,Field,Water 2,40,70,TRUE,,Blue,Fish
Wailord,321,Water Veil,Oblivious,Pressure,Water,,170,90,45,90,45,60,145,3980,Float Whale Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,175,60,Field,Water 2,40,70,FALSE,Wailmer,Blue,Fish
Numel,322,Oblivious,Simple,Own Tempo,Fire,Ground,60,60,40,65,45,35,7,240,Numb Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,255,Field,,20,70,TRUE,,Yellow,Quadruped
Camerupt,323,Magma Armor,Solid Rock,Anger Point,Fire,Ground,70,100,70,105,75,40,19,2200,Eruption Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,161,150,Field,,20,70,FALSE,Numel,Red,Quadruped
Camerupt Mega,323,Sheer Force,,,Fire,Ground,70,120,100,145,105,20,25,3205,Eruption Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,196,150,Field,,20,70,FALSE,Numel,Red,Quadruped
Torkoal,324,White Smoke,Drought,Shell Armor,Fire,,70,85,140,85,70,20,5,804,Coal Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,165,90,Field,,20,70,FALSE,,Brown,Quadruped
Spoink,325,Thick Fat,Own Tempo,Gluttony,Psychic,,60,25,35,70,80,60,7,306,Bounce Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,66,255,Field,,20,70,TRUE,,Black,Arms
Grumpig,326,Thick Fat,Own Tempo,Gluttony,Psychic,,80,45,65,90,110,80,9,715,Manipulate Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,165,60,Field,,20,70,FALSE,Spoink,Purple,Upright
Spinda,327,Own Tempo,Tangled Feet,Contrary,Normal,,60,60,60,60,60,60,11,50,Spot Panda Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,126,255,Field,Human-Like,15,70,FALSE,,Brown,Upright
Trapinch,328,Hyper Cutter,Arena Trap,Sheer Force,Ground,,45,100,45,45,45,10,7,150,Ant Pit Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,58,255,Bug,Dragon,20,70,TRUE,,Brown,Armor
Vibrava,329,Levitate,,,Ground,Dragon,50,70,50,50,50,70,11,153,Vibration Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,119,120,Bug,Dragon,20,70,TRUE,Trapinch,Green,Bug-Wings
Flygon,330,Levitate,,,Ground,Dragon,80,100,80,80,80,100,20,820,Mystic Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,234,45,Bug,Dragon,20,70,FALSE,Vibrava,Green,Wings
Cacnea,331,Sand Veil,Water Absorb,,Grass,,50,85,40,85,40,35,4,513,Cactus Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,67,190,Grass,Human-Like,20,35,TRUE,,Green,Humanoid
Cacturne,332,Sand Veil,Water Absorb,,Grass,Dark,70,115,60,115,60,55,13,774,Scarecrow Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,166,60,Grass,Human-Like,20,35,FALSE,Cacnea,Green,Humanoid
Swablu,333,Natural Cure,Cloud Nine,,Normal,Flying,45,40,60,40,75,50,4,12,Cotton Bird Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,255,Flying,Dragon,20,70,TRUE,,Blue,Wings
Altaria,334,Natural Cure,Cloud Nine,,Dragon,Flying,75,70,90,70,105,80,11,206,Humming Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,172,45,Flying,Dragon,20,70,FALSE,Swablu,Blue,Wings
Altaria Mega,334,Pixilate,,,Dragon,Fairy,75,110,110,110,105,80,15,206,Humming Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,207,45,Flying,Dragon,20,70,FALSE,Swablu,Blue,Wings
Zangoose,335,Immunity,Toxic Boost,,Normal,,73,115,60,60,60,90,13,403,Cat Ferret Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,160,90,Field,,20,70,FALSE,,White,Upright
Seviper,336,Shed Skin,Infiltrator,,Poison,,73,100,60,100,60,65,27,525,Fang Snake Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,160,90,Field,Dragon,20,70,FALSE,,Black,Squiggle
Lunatone,337,Levitate,,,Rock,Psychic,90,55,65,95,85,70,10,1680,Meteorite Pokémon,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,161,45,Mineral,,25,70,FALSE,,Yellow,Ball
Solrock,338,Levitate,,,Rock,Psychic,90,95,85,55,65,70,12,1540,Meteorite Pokémon,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,161,45,Mineral,,25,70,FALSE,,Red,Ball
Barboach,339,Oblivious,Anticipation,Hydration,Water,Ground,50,48,43,46,41,60,4,19,Whiskers Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,58,190,Water 2,,20,70,TRUE,,Gray,Fish
Whiscash,340,Oblivious,Anticipation,Hydration,Water,Ground,110,78,73,76,71,60,9,236,Whiskers Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,164,75,Water 2,,20,70,FALSE,Barboach,Blue,Fish
Corphish,341,Hyper Cutter,Shell Armor,Adaptability,Water,,43,80,65,50,35,35,6,115,Ruffian Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,205,Water 1,Water 3,15,70,TRUE,,Red,Armor
Crawdaunt,342,Hyper Cutter,Shell Armor,Adaptability,Water,Dark,63,120,85,90,55,55,11,328,Rogue Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,164,155,Water 1,Water 3,15,70,FALSE,Corphish,Red,Armor
Baltoy,343,Levitate,,,Ground,Psychic,40,40,55,40,70,55,5,215,Clay Doll Pokémon,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,60,255,Mineral,,20,70,TRUE,,Brown,Arms
Claydol,344,Levitate,,,Ground,Psychic,60,70,105,70,120,75,15,1080,Clay Doll Pokémon,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,175,90,Mineral,,20,70,FALSE,Baltoy,Black,Arms
Lileep,345,Suction Cups,Storm Drain,,Rock,Grass,66,41,77,61,87,23,10,238,Sea Lily Pokémon,3,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,71,45,Water 3,,30,70,TRUE,,Purple,Blob
Cradily,346,Suction Cups,Storm Drain,,Rock,Grass,86,81,97,81,107,43,15,604,Barnacle Pokémon,3,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,173,45,Water 3,,30,70,FALSE,Lileep,Green,Blob
Anorith,347,Battle Armor,Swift Swim,,Rock,Bug,45,95,50,40,50,75,7,125,Old Shrimp Pokémon,3,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,71,45,Water 3,,30,70,TRUE,,Gray,Armor
Armaldo,348,Battle Armor,Swift Swim,,Rock,Bug,75,125,100,70,80,45,15,682,Plate Pokémon,3,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,173,45,Water 3,,30,70,FALSE,Anorith,Gray,Upright
Feebas,349,Swift Swim,Oblivious,Adaptability,Water,,20,15,20,10,55,80,6,74,Fish Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,255,Water 1,Dragon,20,70,TRUE,,Brown,Fish
Milotic,350,Marvel Scale,Competitive,Cute Charm,Water,,95,60,79,100,125,81,62,1620,Tender Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,189,60,Water 1,Dragon,20,70,FALSE,Feebas,Pink,Squiggle
Castform,351,Forecast,,,Normal,,70,70,70,70,70,70,3,8,Weather Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,147,45,Fairy,Amorphous,25,70,FALSE,,Gray,Ball
Castform Rainy,351,Forecast,,,Water,,70,70,70,70,70,70,3,8,Weather Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,147,45,Fairy,Amorphous,25,70,FALSE,,Gray,Ball
Castform Snowy,351,Forecast,,,Ice,,70,70,70,70,70,70,3,8,Weather Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,147,45,Fairy,Amorphous,25,70,FALSE,,Gray,Ball
Castform Sunny,351,Forecast,,,Fire,,70,70,70,70,70,70,3,8,Weather Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,147,45,Fairy,Amorphous,25,70,FALSE,,Gray,Ball
Kecleon,352,Color Change,Protean,,Normal,,60,90,70,60,120,40,10,220,Color Swap Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,154,200,Field,,20,70,FALSE,,Green,Upright
Shuppet,353,Insomnia,Frisk,Cursed Body,Ghost,,44,75,35,63,33,45,6,23,Puppet Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,59,225,Amorphous,,25,35,TRUE,,Black,Ball
Banette,354,Insomnia,Frisk,Cursed Body,Ghost,,64,115,65,83,63,65,11,125,Marionette Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,159,45,Amorphous,,25,35,FALSE,Shuppet,Black,Upright
Banette Mega,354,Prankster,,,Ghost,,64,165,75,93,83,75,12,130,Marionette Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,194,45,Amorphous,,25,35,FALSE,Shuppet,Black,Upright
Duskull,355,Levitate,Frisk,,Ghost,,20,40,90,30,90,25,8,150,Requiem Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,59,190,Amorphous,,25,35,TRUE,,Black,Arms
Dusclops,356,Pressure,Frisk,,Ghost,,40,70,130,60,130,25,16,306,Beckon Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,159,90,Amorphous,,25,35,TRUE,Duskull,Black,Humanoid
Tropius,357,Chlorophyll,Solar Power,Harvest,Grass,Flying,99,68,83,72,87,51,20,1000,Fruit Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,161,200,Monster,Grass,25,70,FALSE,,Green,Quadruped
Chimecho,358,Levitate,,,Psychic,,75,50,80,95,90,65,6,10,Wind Chime Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,159,45,Amorphous,,25,70,FALSE,Chingling,Blue,Arms
Absol,359,Pressure,Super Luck,Justified,Dark,,65,130,60,75,60,75,12,470,Disaster Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,163,30,Field,,25,35,FALSE,,White,Quadruped
Absol Mega,359,Magic Bounce,,,Dark,,65,150,60,115,60,115,12,490,Disaster Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,198,30,Field,,25,35,FALSE,,White,Quadruped
Wynaut,360,Shadow Tag,Telepathy,,Psychic,,95,23,48,23,48,23,6,140,Bright Pokémon,3,0.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,52,125,Undiscovered,,20,70,TRUE,,Blue,Upright
Snorunt,361,Inner Focus,Ice Body,Moody,Ice,,50,50,50,50,50,50,7,168,Snow Hat Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,190,Fairy,Mineral,20,70,TRUE,,Gray,Humanoid
Glalie,362,Inner Focus,Ice Body,Moody,Ice,,80,80,80,80,80,80,15,2565,Face Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,168,75,Fairy,Mineral,20,70,FALSE,Snorunt,Gray,Ball
Glalie Mega,362,Refrigerate,,,Ice,,80,120,80,120,80,100,21,3502,Face Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,203,75,Fairy,Mineral,20,70,FALSE,Snorunt,Gray,Ball
Spheal,363,Thick Fat,Ice Body,Oblivious,Ice,Water,70,40,50,55,50,25,8,395,Clap Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,58,255,Water 1,Field,20,70,TRUE,,Blue,Fish
Sealeo,364,Thick Fat,Ice Body,Oblivious,Ice,Water,90,60,70,75,70,45,11,876,Ball Roll Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,144,120,Water 1,Field,20,70,TRUE,Spheal,Blue,Fish
Walrein,365,Thick Fat,Ice Body,Oblivious,Ice,Water,110,80,90,95,90,65,14,1506,Ice Break Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,239,45,Water 1,Field,20,70,FALSE,Sealeo,Blue,Quadruped
Clamperl,366,Shell Armor,Rattled,,Water,,35,64,85,74,55,32,4,525,Bivalve Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,69,255,Water 1,,20,70,TRUE,,Blue,Ball
Huntail,367,Swift Swim,Water Veil,,Water,,55,104,105,94,75,52,17,270,Deep Sea Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,60,Water 1,,20,70,FALSE,Clamperl,Blue,Squiggle
Gorebyss,368,Swift Swim,Hydration,,Water,,55,84,105,114,75,52,18,226,South Sea Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,60,Water 1,,20,70,FALSE,Clamperl,Pink,Squiggle
Relicanth,369,Swift Swim,Rock Head,Sturdy,Water,Rock,100,90,130,45,65,55,10,234,Longevity Pokémon,3,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,25,Water 1,Water 2,40,70,FALSE,,Gray,Fish
Luvdisc,370,Swift Swim,Hydration,,Water,,43,30,55,40,65,97,6,87,Rendezvous Pokémon,3,0.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,116,225,Water 2,,20,70,FALSE,,Pink,Fish
Bagon,371,Rock Head,Sheer Force,,Dragon,,45,75,60,40,30,50,6,421,Rock Head Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,45,Dragon,,40,35,TRUE,,Blue,Humanoid
Shelgon,372,Rock Head,Overcoat,,Dragon,,65,95,100,60,50,50,11,1105,Endurance Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,147,45,Dragon,,40,35,TRUE,Bagon,White,Quadruped
Salamence,373,Intimidate,Moxie,,Dragon,Flying,95,135,80,110,80,100,15,1026,Dragon Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,270,45,Dragon,,40,35,FALSE,Shelgon,Blue,Quadruped
Salamence Mega,373,Aerilate,,,Dragon,Flying,95,145,130,120,90,120,18,1126,Dragon Pokémon,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,315,45,Dragon,,40,35,FALSE,Shelgon,Blue,Quadruped
Beldum,374,Clear Body,Light Metal,,Steel,Psychic,40,55,80,35,60,30,6,952,Iron Ball Pokémon,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,60,3,Mineral,,40,35,TRUE,,Blue,Blob
Metang,375,Clear Body,Light Metal,,Steel,Psychic,60,75,100,55,80,50,12,2025,Iron Claw Pokémon,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,147,3,Mineral,,40,35,TRUE,Beldum,Blue,Arms
Metagross,376,Clear Body,Light Metal,,Steel,Psychic,80,135,130,95,90,70,16,5500,Iron Leg Pokémon,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,270,3,Mineral,,40,35,FALSE,Metang,Blue,Heads
Metagross Mega,376,Tough Claws,,,Steel,Psychic,80,145,150,105,110,110,25,9429,Iron Leg Pokémon,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,315,3,Mineral,,40,35,FALSE,Metang,Blue,Heads
Regirock,377,Clear Body,Sturdy,,Rock,,80,100,200,50,100,50,17,2300,Rock Peak Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,261,3,Undiscovered,,80,35,FALSE,,Brown,Humanoid
Regice,378,Clear Body,Ice Body,,Ice,,80,50,100,100,200,50,18,1750,Iceberg Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,261,3,Undiscovered,,80,35,FALSE,,Blue,Humanoid
Registeel,379,Clear Body,Light Metal,,Steel,,80,75,150,75,150,50,19,2050,Iron Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,261,3,Undiscovered,,80,35,FALSE,,Gray,Humanoid
Latias,380,Levitate,,,Dragon,Psychic,80,80,90,110,130,110,14,400,Eon Pokémon,3,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,270,3,Undiscovered,,120,90,FALSE,,Red,Wings
Latias Mega,380,Levitate,,,Dragon,Psychic,80,100,120,140,150,110,18,520,Eon Pokémon,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,315,3,Undiscovered,,120,90,FALSE,,Red,Wings
Latios,381,Levitate,,,Dragon,Psychic,80,90,80,130,110,110,20,600,Eon Pokémon,3,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,270,3,Undiscovered,,120,90,FALSE,,Blue,Wings
Latios Mega,381,Levitate,,,Dragon,Psychic,80,130,100,160,120,110,23,700,Eon Pokémon,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,315,3,Undiscovered,,120,90,FALSE,,Blue,Wings
Kyogre,382,Drizzle,,,Water,,100,100,90,150,140,90,45,3520,Sea Basin Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,302,3,Undiscovered,,120,0,FALSE,,Blue,Fish
Kyogre Primal,382,Primordial Sea,,,Water,,100,150,90,180,160,90,98,4300,Sea Basin Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,347,3,Undiscovered,,120,0,FALSE,,Blue,Fish
Groudon,383,Drought,,,Ground,,100,150,140,100,90,90,35,9500,Continent Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,302,3,Undiscovered,,120,0,FALSE,,Red,Upright
Groudon Primal,383,Desolate Land,,,Ground,Fire,100,180,160,150,90,90,50,9997,Continent Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,347,3,Undiscovered,,120,0,FALSE,,Red,Upright
Rayquaza,384,Air Lock,,,Dragon,Flying,105,150,90,150,90,95,70,2065,Sky High Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,306,45,Undiscovered,,120,0,FALSE,,Green,Squiggle
Rayquaza Mega,384,Delta Stream,,,Dragon,Flying,105,180,100,180,100,115,108,3920,Sky High Pokémon,3,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,351,45,Undiscovered,,120,0,FALSE,,Green,Squiggle
Jirachi,385,Serene Grace,,,Steel,Psychic,100,100,100,100,100,100,3,11,Wish Pokémon,3,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,270,3,Undiscovered,,120,100,FALSE,,Yellow,Humanoid
Deoxys Attack,386,Pressure,,,Psychic,,50,180,20,180,20,150,17,608,DNA Pokémon,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,270,3,Undiscovered,,120,0,FALSE,,Red,Humanoid
Deoxys Defense,386,Pressure,,,Psychic,,50,70,160,70,160,90,17,608,DNA Pokémon,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,270,3,Undiscovered,,120,0,FALSE,,Red,Humanoid
Deoxys Normal,386,Pressure,,,Psychic,,50,150,50,150,50,150,17,608,DNA Pokémon,3,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,270,3,Undiscovered,,120,0,FALSE,,Red,Humanoid
Deoxys Speed,386,Pressure,,,Psychic,,50,95,90,95,90,180,17,608,DNA Pokémon,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,270,3,Undiscovered,,120,0,FALSE,,Red,Humanoid
Turtwig,387,Overgrow,Shell Armor,,Grass,,55,68,64,45,55,31,4,102,Tiny Leaf Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,64,45,Monster,Grass,20,70,TRUE,,Green,Quadruped
Grotle,388,Overgrow,Shell Armor,,Grass,,75,89,85,55,65,36,11,970,Grove Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,45,Monster,Grass,20,70,TRUE,Turtwig,Green,Quadruped
Torterra,389,Overgrow,Shell Armor,,Grass,Ground,95,109,105,75,85,56,22,3100,Continent Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,236,45,Monster,Grass,20,70,FALSE,Grotle,Green,Quadruped
Chimchar,390,Blaze,Iron Fist,,Fire,,44,58,44,58,44,61,5,62,Chimp Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62,45,Field,Human-Like,20,70,TRUE,,Brown,Upright
Monferno,391,Blaze,Iron Fist,,Fire,Fighting,64,78,52,78,52,81,9,220,Playful Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,45,Field,Human-Like,20,70,TRUE,Chimchar,Brown,Upright
Infernape,392,Blaze,Iron Fist,,Fire,Fighting,76,104,71,104,71,108,12,550,Flame Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,240,45,Field,Human-Like,20,70,FALSE,Monferno,Brown,Upright
Piplup,393,Torrent,Defiant,,Water,,53,51,53,61,56,40,4,52,Penguin Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,63,45,Water 1,Field,20,70,TRUE,,Blue,Humanoid
Prinplup,394,Torrent,Defiant,,Water,,64,66,68,81,76,50,8,230,Penguin Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,45,Water 1,Field,20,70,TRUE,Piplup,Blue,Upright
Empoleon,395,Torrent,Defiant,,Water,Steel,84,86,88,111,101,60,17,845,Emperor Pokémon,4,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,239,45,Water 1,Field,20,70,FALSE,Prinplup,Blue,Upright
Starly,396,Keen Eye,Reckless,,Normal,Flying,40,55,30,30,30,60,3,20,Starling Pokémon,4,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,49,255,Flying,,15,70,TRUE,,Brown,Wings
Staravia,397,Intimidate,Reckless,,Normal,Flying,55,75,50,40,40,80,6,155,Starling Pokémon,4,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,119,120,Flying,,15,70,TRUE,Starly,Brown,Wings
Staraptor,398,Intimidate,Reckless,,Normal,Flying,85,120,70,50,60,100,12,249,Predator Pokémon,4,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,218,45,Flying,,15,70,FALSE,Staravia,Brown,Wings
Bidoof,399,Simple,Unaware,Moody,Normal,,59,45,40,35,40,31,5,200,Plump Mouse Pokémon,4,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,50,255,Water 1,Field,15,70,TRUE,,Brown,Quadruped
Bibarel,400,Simple,Unaware,Moody,Normal,Water,79,85,60,55,60,71,10,315,Beaver Pokémon,4,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,144,127,Water 1,Field,15,70,FALSE,Bidoof,Brown,Upright
